budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
90000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",http://toystory.disney.com/toy-story-2,863,"[{""id"": 2598, ""name"": ""museum""}, {""id"": 3246, ""name"": ""prosecution""}, {""id"": 3394, ""name"": ""identity crisis""}, {""id"": 3800, ""name"": ""airplane""}, {""id"": 4294, ""name"": ""flea market""}, {""id"": 4295, ""name"": ""collector""}, {""id"": 4298, ""name"": ""teamwork""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 18031, ""name"": ""rescue team""}, {""id"": 175343, ""name"": ""garage sale""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 187065, ""name"": ""toy comes to life""}, {""id"": 209386, ""name"": ""personification""}, {""id"": 209387, ""name"": ""inanimate objects coming to life""}]",en,Toy Story 2,"Andy heads off to Cowboy Camp, leaving his toys to their own devices. Things shift into high gear when an obsessive toy collector named Al McWhiggen, owner of Al's Toy Barn kidnaps Woody. Andy's toys mount a daring rescue mission, Buzz Lightyear meets his match and Woody has to decide where he and his heart truly belong.",73.575118,"[{""name"": ""Pixar Animation Studios"", ""id"": 3}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1999-10-30,497366869,92,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The toys are back!,Toy Story 2,7.3,3806
100000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",,44048,"[{""id"": 163228, ""name"": ""runaway train""}]",en,Unstoppable,"A runaway train, transporting deadly, toxic chemicals, is barreling down on Stanton, Pennsylvania, and only two men can stop it: a veteran engineer and a young conductor. Thousands of lives hang in the balance as these ordinary heroes attempt to chase down one million tons of hurtling steel and prevent an epic disaster.",37.698465,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Scott Free Productions"", ""id"": 1645}, {""name"": ""Firm Films"", ""id"": 1838}, {""name"": ""Prospect Park"", ""id"": 19776}, {""name"": ""Millbrook Farm Productions"", ""id"": 19777}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2010-11-04,167805466,98,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"1,000,000 Tons. 100,000 Lives. 100 Minutes.",Unstoppable,6.3,1165
90000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",,5175,"[{""id"": 179431, ""name"": ""duringcreditsstinger""}]",en,Rush Hour 2,"It's vacation time for Carter as he finds himself alongside Lee in Hong Kong wishing for more excitement. While Carter wants to party and meet the ladies, Lee is out to track down a Triad gang lord who may be responsible for killing two men at the American Embassy. Things get complicated as the pair stumble onto a counterfeiting plot. The boys are soon up to their necks in fist fights and life-threatening situations. A trip back to the U.S. may provide the answers about the bombing, the counterfeiting, and the true allegiance of sexy customs agent Isabella.",35.814765,"[{""name"": ""New Line Cinema"", ""id"": 12}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2001-08-03,347325802,90,"[{""iso_639_1"": ""cn"", ""name"": ""\u5e7f\u5dde\u8bdd / \u5ee3\u5dde\u8a71""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}]",Released,Get ready for a second Rush!,Rush Hour 2,6.4,1054
100000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",,2655,"[{""id"": 1328, ""name"": ""secret""}, {""id"": 3358, ""name"": ""haunted house""}, {""id"": 10112, ""name"": ""ouija board""}, {""id"": 10224, ""name"": ""haunting""}, {""id"": 11169, ""name"": ""missing girl""}, {""id"": 162846, ""name"": ""ghost""}]",en,What Lies Beneath,"When Claire Spencer starts hearing ghostly voices and seeing spooky images, she wonders if an otherworldly spirit is trying to contact her. All the while, her husband tries to reassure her by telling her it's all in her head. But as Claire investigates, she discovers that the man she loves might know more than he's letting on.",15.835672,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""ImageMovers"", ""id"": 11395}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2000-07-21,155464351,130,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,He was the perfect husband until his one mistake followed them home.,What Lies Beneath,6.3,488
100000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",http://www.cloudywithachanceofmeatballs.com/,22794,"[{""id"": 3694, ""name"": ""weather""}, {""id"": 10637, ""name"": ""food""}, {""id"": 156810, ""name"": ""science""}]",en,Cloudy with a Chance of Meatballs,"Inventor Flint Lockwood creates a machine that makes clouds rain food, enabling the down-and-out citizens of Chewandswallow to feed themselves. But when the falling food reaches gargantuan proportions, Flint must scramble to avert disaster. Can he regain control of the machine and put an end to the wild weather before the town is destroyed?",46.781182,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Sony Pictures Animation"", ""id"": 2251}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-09-17,242988466,90,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Prepare to get served.,Cloudy with a Chance of Meatballs,6.5,1747
90000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 12, ""name"": ""Adventure""}]",http://www.iceagemovies.com/films/ice-age-dawn-of-the-dinosaurs,8355,"[{""id"": 2219, ""name"": ""ice age""}, {""id"": 3450, ""name"": ""bridge""}, {""id"": 6255, ""name"": ""insanity""}, {""id"": 10787, ""name"": ""jungle""}, {""id"": 12616, ""name"": ""dinosaur""}, {""id"": 17985, ""name"": ""birth""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 209714, ""name"": ""3d""}]",en,Ice Age: Dawn of the Dinosaurs,"Times are changing for Manny the moody mammoth, Sid the motor mouthed sloth and Diego the crafty saber-toothed tiger. Life heats up for our heroes when they meet some new and none-too-friendly neighbors – the mighty dinosaurs.",69.457898,"[{""name"": ""Blue Sky Studios"", ""id"": 9383}, {""name"": ""Twentieth Century Fox Animation"", ""id"": 11749}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-06-29,886686817,94,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,You Won't Believe Your Ice!,Ice Age: Dawn of the Dinosaurs,6.5,2271
90000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}]",,116745,"[{""id"": 486, ""name"": ""himalaya""}, {""id"": 1003, ""name"": ""photographer""}, {""id"": 4620, ""name"": ""magazine""}, {""id"": 5746, ""name"": ""iceland""}, {""id"": 5779, ""name"": ""daydream""}, {""id"": 13094, ""name"": ""photograph""}, {""id"": 15097, ""name"": ""shark""}, {""id"": 18326, ""name"": ""fired from the job""}, {""id"": 33355, ""name"": ""skateboard""}, {""id"": 173276, ""name"": ""dreamer""}, {""id"": 182195, ""name"": ""online dating""}, {""id"": 188841, ""name"": ""daydreaming""}]",en,The Secret Life of Walter Mitty,A timid magazine photo manager who lives life vicariously through daydreams embarks on a true-life adventure when a negative goes missing.,43.348022,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Ingenious Media"", ""id"": 290}, {""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Samuel Goldwyn Films"", ""id"": 9118}, {""name"": ""Big Screen Productions"", ""id"": 10893}, {""name"": ""Red Hour Films"", ""id"": 12178}, {""name"": ""TSG Entertainment"", ""id"": 22213}, {""name"": ""Down Productions"", ""id"": 37336}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2013-12-18,188133322,114,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"Stop Dreaming, Start Living",The Secret Life of Walter Mitty,7,3144
92000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",,4327,"[{""id"": 779, ""name"": ""martial arts""}, {""id"": 5248, ""name"": ""female friendship""}, {""id"": 33626, ""name"": ""millionaire""}, {""id"": 33705, ""name"": ""agent""}]",en,Charlie's Angels,"Aspects of this take on the 1970s hit TV series are similar to the original show :Angels Dylan, Natalie and Alex still work for Charlie and interface with Bosley. They still flip their hair, stop traffic with a smile and kick butt. The differences are the unsubtle humor, the martial arts training and the high-tech premise: This time, they're hot on the trail of stolen software.",40.20395,"[{""name"": ""Columbia Pictures"", ""id"": 5}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2000-11-02,264105545,98,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""fi"", ""name"": ""suomi""}, {""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}, {""iso_639_1"": ""cn"", ""name"": ""\u5e7f\u5dde\u8bdd / \u5ee3\u5dde\u8a71""}]",Released,Get Some Action,Charlie's Angels,5.6,1232
90000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",http://thedeparted.warnerbros.com/,1422,"[{""id"": 1568, ""name"": ""undercover""}, {""id"": 1680, ""name"": ""boston""}, {""id"": 6149, ""name"": ""police""}, {""id"": 9713, ""name"": ""friends""}, {""id"": 10391, ""name"": ""mafia""}, {""id"": 11199, ""name"": ""undercover cop""}, {""id"": 11578, ""name"": ""mobster""}, {""id"": 14617, ""name"": ""mole""}, {""id"": 177235, ""name"": ""state police""}, {""id"": 177258, ""name"": ""police training""}, {""id"": 177259, ""name"": ""realtor""}]",en,The Departed,"To take down South Boston's Irish Mafia, the police send in one of their own to infiltrate the underworld, not realizing the syndicate has done likewise. While an undercover cop curries favor with the mob kingpin, a career criminal rises through the police ranks. But both sides soon discover there's a mole among them.",63.429157,"[{""name"": ""Vertigo Entertainment"", ""id"": 829}, {""name"": ""Media Asia Films"", ""id"": 5552}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Initial Entertainment Group (IEG)"", ""id"": 7380}, {""name"": ""Plan B Entertainment"", ""id"": 45778}]","[{""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-10-05,289847354,151,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""cn"", ""name"": ""\u5e7f\u5dde\u8bdd / \u5ee3\u5dde\u8a71""}]",Released,Lies. Betrayal. Sacrifice. How far will you take it?,The Departed,7.9,4339
90000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 12, ""name"": ""Adventure""}]",,10674,"[{""id"": 2156, ""name"": ""homeland""}, {""id"": 4344, ""name"": ""musical""}, {""id"": 4613, ""name"": ""training""}, {""id"": 5600, ""name"": ""daughter""}, {""id"": 5719, ""name"": ""cricket""}, {""id"": 7376, ""name"": ""princess""}, {""id"": 12554, ""name"": ""dragon""}, {""id"": 157904, ""name"": ""luck""}]",en,Mulan,"A tomboyish girl disguises herself as a young man so she can fight with the Imperial Chinese Army against the invading Huns. With help from wise-cracking dragon Mushu, Mulan just might save her country -- and win the heart of handsome Captain Li Shang.",67.427755,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Walt Disney Feature Animation"", ""id"": 10217}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1998-06-18,304320254,88,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}]",Released,"This time, the princess saves the prince.",Mulan,7.6,2008
92000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",http://www.tropicthunder.com/,7446,"[{""id"": 886, ""name"": ""film making""}, {""id"": 8201, ""name"": ""satire""}, {""id"": 10787, ""name"": ""jungle""}, {""id"": 162262, ""name"": ""movie star""}, {""id"": 167475, ""name"": ""southeast asia""}, {""id"": 167477, ""name"": ""land mine""}, {""id"": 167486, ""name"": ""shackles""}, {""id"": 167492, ""name"": ""war filmmaking""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 184816, ""name"": ""blackface""}, {""id"": 224875, ""name"": ""method acting""}]",en,Tropic Thunder,"Vietnam veteran 'Four Leaf' Tayback's memoir, Tropic Thunder, is being made into a film, but Director Damien Cockburn can’t control the cast of prima donnas. Behind schedule and over budget, Cockburn is ordered by a studio executive to get filming back on track, or risk its cancellation. On Tayback's advice, Cockburn drops the actors into the middle of the jungle to film the remaining scenes but, unbeknownst to the actors and production, the group have been dropped in the middle of the Golden Triangle, the home of heroin-producing gangs.",43.192048,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Goldcrest Pictures"", ""id"": 11843}, {""name"": ""Red Hour Films"", ""id"": 12178}, {""name"": ""Internationale Filmproduktion Stella-del-Sud Second"", ""id"": 12379}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}]",2008-08-09,188072649,107,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}]",Released,The movie they think they're making... isn't a movie anymore.,Tropic Thunder,6.5,1667
90000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 18, ""name"": ""Drama""}]",http://dragontattoo.com/,65754,"[{""id"": 570, ""name"": ""rape""}, {""id"": 736, ""name"": ""journalist""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 917, ""name"": ""journalism""}, {""id"": 2157, ""name"": ""hacker""}, {""id"": 2652, ""name"": ""nazis""}, {""id"": 4470, ""name"": ""punk""}, {""id"": 5340, ""name"": ""investigation""}, {""id"": 9714, ""name"": ""remake""}, {""id"": 10371, ""name"": ""antisocial personality disorder""}, {""id"": 10714, ""name"": ""serial killer""}, {""id"": 10941, ""name"": ""disappearance""}, {""id"": 12361, ""name"": ""hacking""}, {""id"": 155555, ""name"": ""computer hacker""}, {""id"": 156386, ""name"": ""bible quote""}, {""id"": 197952, ""name"": ""scandinavian""}, {""id"": 207691, ""name"": ""abuse""}]",en,The Girl with the Dragon Tattoo,"This English-language adaptation of the Swedish novel by Stieg Larsson follows a disgraced journalist, Mikael Blomkvist, as he investigates the disappearance of a weary patriarch's niece from 40 years ago. He is aided by the pierced, tattooed, punk computer hacker named Lisbeth Salander. As they work together in the investigation, Blomkvist and Salander uncover immense corruption beyond anything they have ever imagined.",47.651083,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Scott Rudin Productions"", ""id"": 258}, {""name"": ""Film Rites"", ""id"": 8083}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}, {""name"": ""Yellow Bird"", ""id"": 33817}, {""name"": ""Ground Control"", ""id"": 47479}]","[{""iso_3166_1"": ""NO"", ""name"": ""Norway""}, {""iso_3166_1"": ""SE"", ""name"": ""Sweden""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2011-12-14,232617430,158,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Evil shall with evil be expelled.,The Girl with the Dragon Tattoo,7.2,2434
90000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",,1572,"[{""id"": 258, ""name"": ""bomb""}, {""id"": 444, ""name"": ""taxi""}, {""id"": 483, ""name"": ""riddle""}, {""id"": 642, ""name"": ""robbery""}, {""id"": 703, ""name"": ""detective""}, {""id"": 720, ""name"": ""helicopter""}, {""id"": 1321, ""name"": ""gold""}, {""id"": 1552, ""name"": ""subway""}, {""id"": 3799, ""name"": ""ship""}, {""id"": 5572, ""name"": ""fistfight""}, {""id"": 6149, ""name"": ""police""}, {""id"": 9663, ""name"": ""sequel""}, {""id"": 9758, ""name"": ""deception""}, {""id"": 10950, ""name"": ""shootout""}, {""id"": 14512, ""name"": ""new york city""}, {""id"": 14601, ""name"": ""explosion""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 15483, ""name"": ""car chase""}, {""id"": 18525, ""name"": ""fbi agent""}, {""id"": 177309, ""name"": ""simon says""}, {""id"": 187844, ""name"": ""flashback""}, {""id"": 188329, ""name"": ""dump truck""}, {""id"": 192707, ""name"": ""aqueduct""}, {""id"": 219404, ""name"": ""action hero""}, {""id"": 226838, ""name"": ""federal reserve bank""}]",en,Die Hard: With a Vengeance,"New York detective John McClane is back and kicking bad-guy butt in the third installment of this action-packed series, which finds him teaming with civilian Zeus Carver to prevent the loss of innocent lives. McClane thought he'd seen it all, until a genius named Simon engages McClane, his new ""partner"" -- and his beloved city -- in a deadly game that demands their concentration.",51.881077,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Cinergi Pictures Entertainment"", ""id"": 1504}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1995-05-19,366101666,128,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""ro"", ""name"": ""Rom\u00e2n\u0103""}]",Released,Think fast. Look alive. Die hard.,Die Hard: With a Vengeance,6.9,2066
